@RELATION models/SVM_aaaaaaaa
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {anger,happyness,neutral,sadness}

@DATA
0.049779,0.015925,3.040498,0.120448,0.155233,0.429224,0.003075,0.080337,-24.612089,1.975016,0.255731,-0.048207,-0.346287,0.387237,0.044655,-0.025727,-0.354887,0.104579,-0.093777,0.031447,-0.166307,0.011433,0.014703,0.056782,0.014358,0.033255,0.020131,0.009073,0.016743,0.012955,0.016197,0.008821,0.010601,0.028233,0.044967,0.012681,0.251933,0.043585,0.029547,0.384407,0.002059,0.081196,1.849912,0.749162,0.859010,0.471803,0.462969,0.494879,0.358901,0.346688,0.323116,0.234463,0.240285,0.237000,0.253084,0.015362,0.022942,0.070850,0.022902,0.040451,0.019325,0.014769,0.021674,0.014858,0.021552,0.012313,0.011759,0.017557,neutral
0.073675,0.018103,2.767466,0.116841,0.129726,0.461456,0.002920,0.106191,-25.381191,1.556908,-1.262473,-0.205119,-0.098611,-0.199710,-0.097450,-0.084487,-0.473462,-0.253435,-0.551444,-0.303605,-0.011441,0.004026,0.009516,0.027213,0.034728,0.013376,0.007620,0.003590,0.003485,0.004027,0.002197,0.002947,0.003949,0.015939,0.064523,0.019630,0.455733,0.063566,0.029214,0.615632,0.002038,0.099789,3.081054,0.903677,0.841500,0.417996,0.401477,0.369003,0.405364,0.262017,0.347679,0.278539,0.281386,0.347563,0.274804,0.004317,0.012008,0.032878,0.043026,0.019401,0.008484,0.004478,0.003966,0.006739,0.002040,0.003240,0.007085,0.012379,neutral
0.073675,0.018103,2.767466,0.116841,0.129726,0.461456,0.002920,0.106191,-25.381191,1.556908,-1.262473,-0.205119,-0.098611,-0.199710,-0.097450,-0.084487,-0.473462,-0.253435,-0.551444,-0.303605,-0.011441,0.004026,0.009516,0.027213,0.034728,0.013376,0.007620,0.003590,0.003485,0.004027,0.002197,0.002947,0.003949,0.015939,0.064523,0.019630,0.455733,0.063566,0.029214,0.615632,0.002038,0.099789,3.081054,0.903677,0.841500,0.417996,0.401477,0.369003,0.405364,0.262017,0.347679,0.278539,0.281386,0.347563,0.274804,0.004317,0.012008,0.032878,0.043026,0.019401,0.008484,0.004478,0.003966,0.006739,0.002040,0.003240,0.007085,0.012379,neutral
0.029603,0.010867,2.939563,0.094454,0.155002,0.162018,0.003867,0.032348,-27.005569,2.878538,0.437632,0.455865,-0.185229,-0.105782,0.146767,0.104997,-0.023262,0.193792,-0.037200,0.005463,0.070900,0.027524,0.007840,0.025835,0.012065,0.027548,0.051290,0.003226,0.012747,0.020428,0.015267,0.010429,0.071507,0.033989,0.022997,0.018169,0.370367,0.033174,0.035170,0.227313,0.002321,0.029908,2.589948,0.637714,0.740469,0.304969,0.338989,0.341630,0.379784,0.284820,0.153515,0.220422,0.130826,0.129640,0.178955,0.023920,0.010606,0.023523,0.012983,0.028471,0.060278,0.004434,0.017402,0.027883,0.015401,0.013911,0.064372,0.014064,neutral
0.029603,0.010867,2.939563,0.094454,0.155002,0.162018,0.003867,0.032348,-27.005569,2.878538,0.437632,0.455865,-0.185229,-0.105782,0.146767,0.104997,-0.023262,0.193792,-0.037200,0.005463,0.070900,0.027524,0.007840,0.025835,0.012065,0.027548,0.051290,0.003226,0.012747,0.020428,0.015267,0.010429,0.071507,0.033989,0.022997,0.018169,0.370367,0.033174,0.035170,0.227313,0.002321,0.029908,2.589948,0.637714,0.740469,0.304969,0.338989,0.341630,0.379784,0.284820,0.153515,0.220422,0.130826,0.129640,0.178955,0.023920,0.010606,0.023523,0.012983,0.028471,0.060278,0.004434,0.017402,0.027883,0.015401,0.013911,0.064372,0.014064,neutral
0.099130,0.013249,2.887320,0.154588,0.150357,0.827539,0.002352,0.175038,-25.085475,1.952278,-0.261143,0.051022,0.120544,0.201677,0.028387,-0.018874,0.210727,0.029326,-0.023949,0.021557,-0.026520,0.012499,0.006885,0.020585,0.002938,0.014228,0.038829,0.004153,0.012506,0.010641,0.005962,0.043241,0.008363,0.020389,0.089210,0.012033,0.385226,0.079041,0.033627,0.871764,0.001794,0.164276,2.637140,0.774053,0.916104,0.610089,0.309687,0.345440,0.301589,0.245503,0.203212,0.171638,0.173954,0.189920,0.170018,0.013402,0.007952,0.036129,0.002994,0.016576,0.046755,0.004706,0.021529,0.009492,0.006030,0.073821,0.007928,0.022514,neutral
0.099130,0.013249,2.887320,0.154588,0.150357,0.827539,0.002352,0.175038,-25.085475,1.952278,-0.261143,0.051022,0.120544,0.201677,0.028387,-0.018874,0.210727,0.029326,-0.023949,0.021557,-0.026520,0.012499,0.006885,0.020585,0.002938,0.014228,0.038829,0.004153,0.012506,0.010641,0.005962,0.043241,0.008363,0.020389,0.089210,0.012033,0.385226,0.079041,0.033627,0.871764,0.001794,0.164276,2.637140,0.774053,0.916104,0.610089,0.309687,0.345440,0.301589,0.245503,0.203212,0.171638,0.173954,0.189920,0.170018,0.013402,0.007952,0.036129,0.002994,0.016576,0.046755,0.004706,0.021529,0.009492,0.006030,0.073821,0.007928,0.022514,neutral
0.042569,0.010923,2.934934,0.116144,0.170818,0.368975,0.003976,0.073693,-26.971242,2.635959,0.348907,0.371034,0.133097,0.183294,0.008888,0.181359,0.056560,-0.004347,-0.071894,0.035834,-0.028817,0.015857,0.005407,0.038421,0.006975,0.043095,0.069337,0.001898,0.008080,0.020020,0.004216,0.088877,0.013855,0.041568,0.057903,0.013931,0.363897,0.055550,0.037182,0.654601,0.002966,0.121520,3.501052,0.818730,0.744609,0.517848,0.378279,0.279197,0.292487,0.216003,0.188893,0.188111,0.183890,0.164872,0.138620,0.014746,0.007014,0.038647,0.011078,0.055599,0.053720,0.002438,0.009216,0.021190,0.004174,0.112208,0.012305,0.026709,neutral
0.042569,0.010923,2.934934,0.116144,0.170818,0.368975,0.003976,0.073693,-26.971242,2.635959,0.348907,0.371034,0.133097,0.183294,0.008888,0.181359,0.056560,-0.004347,-0.071894,0.035834,-0.028817,0.015857,0.005407,0.038421,0.006975,0.043095,0.069337,0.001898,0.008080,0.020020,0.004216,0.088877,0.013855,0.041568,0.057903,0.013931,0.363897,0.055550,0.037182,0.654601,0.002966,0.121520,3.501052,0.818730,0.744609,0.517848,0.378279,0.279197,0.292487,0.216003,0.188893,0.188111,0.183890,0.164872,0.138620,0.014746,0.007014,0.038647,0.011078,0.055599,0.053720,0.002438,0.009216,0.021190,0.004174,0.112208,0.012305,0.026709,neutral
0.044595,0.014388,2.976058,0.099131,0.140897,0.248095,0.002521,0.064668,-24.343112,2.477701,-0.627236,0.045628,0.197542,-0.006455,0.021582,0.154467,-0.256465,0.117499,0.025353,0.014216,0.031830,0.010473,0.008784,0.036819,0.006346,0.063135,0.012803,0.004682,0.008677,0.010200,0.008967,0.003432,0.004813,0.022919,0.037352,0.013649,0.340232,0.043951,0.037728,0.379351,0.000980,0.062069,1.766801,0.598246,0.721571,0.635499,0.626827,0.401602,0.340433,0.261817,0.429394,0.212941,0.332023,0.210824,0.130869,0.012818,0.010417,0.027101,0.004874,0.077619,0.010493,0.004386,0.010266,0.010866,0.012733,0.003486,0.004304,0.019226,neutral
0.044595,0.014388,2.976058,0.099131,0.140897,0.248095,0.002521,0.064668,-24.343112,2.477701,-0.627236,0.045628,0.197542,-0.006455,0.021582,0.154467,-0.256465,0.117499,0.025353,0.014216,0.031830,0.010473,0.008784,0.036819,0.006346,0.063135,0.012803,0.004682,0.008677,0.010200,0.008967,0.003432,0.004813,0.022919,0.037352,0.013649,0.340232,0.043951,0.037728,0.379351,0.000980,0.062069,1.766801,0.598246,0.721571,0.635499,0.626827,0.401602,0.340433,0.261817,0.429394,0.212941,0.332023,0.210824,0.130869,0.012818,0.010417,0.027101,0.004874,0.077619,0.010493,0.004386,0.010266,0.010866,0.012733,0.003486,0.004304,0.019226,neutral
0.039787,0.008821,2.974374,0.100922,0.149288,0.240290,0.002675,0.052161,-26.958090,2.393475,-0.254095,0.010595,-0.818445,-0.165339,-0.213764,0.195462,0.039720,-0.118986,-0.259862,-0.252806,-0.347521,0.031151,0.020121,0.028446,0.012347,0.011922,0.014628,0.003411,0.008363,0.008052,0.010410,0.007710,0.021978,0.014996,0.024024,0.011875,0.267844,0.030321,0.028257,0.270198,0.001338,0.044404,3.079540,0.443252,0.506550,0.364416,0.455728,0.324809,0.198084,0.229552,0.232050,0.229792,0.172300,0.206338,0.200432,0.021356,0.011026,0.024597,0.015175,0.010794,0.013365,0.003334,0.005217,0.006817,0.011392,0.008092,0.017307,0.005666,neutral
0.039787,0.008821,2.974374,0.100922,0.149288,0.240290,0.002675,0.052161,-26.958090,2.393475,-0.254095,0.010595,-0.818445,-0.165339,-0.213764,0.195462,0.039720,-0.118986,-0.259862,-0.252806,-0.347521,0.031151,0.020121,0.028446,0.012347,0.011922,0.014628,0.003411,0.008363,0.008052,0.010410,0.007710,0.021978,0.014996,0.024024,0.011875,0.267844,0.030321,0.028257,0.270198,0.001338,0.044404,3.079540,0.443252,0.506550,0.364416,0.455728,0.324809,0.198084,0.229552,0.232050,0.229792,0.172300,0.206338,0.200432,0.021356,0.011026,0.024597,0.015175,0.010794,0.013365,0.003334,0.005217,0.006817,0.011392,0.008092,0.017307,0.005666,neutral
0.073005,0.006296,2.760015,0.139538,0.157779,0.472899,0.004508,0.104437,-26.704352,2.059488,-0.011623,-0.605904,-0.327926,-0.456262,-0.168155,-0.297182,-0.593784,-0.354079,-0.422678,0.108422,-0.016740,0.010835,0.014020,0.021159,0.026900,0.024099,0.030290,0.023350,0.011940,0.008211,0.006339,0.002967,0.007138,0.026635,0.091020,0.007236,0.519816,0.086656,0.034962,0.629730,0.003489,0.149959,1.857090,0.811418,0.839377,0.554310,0.393717,0.264022,0.373992,0.356643,0.339191,0.352906,0.423496,0.541997,0.406487,0.021168,0.023600,0.030852,0.041848,0.030211,0.049233,0.047265,0.024093,0.019655,0.013980,0.007411,0.013491,0.015186,neutral
0.073005,0.006296,2.760015,0.139538,0.157779,0.472899,0.004508,0.104437,-26.704352,2.059488,-0.011623,-0.605904,-0.327926,-0.456262,-0.168155,-0.297182,-0.593784,-0.354079,-0.422678,0.108422,-0.016740,0.010835,0.014020,0.021159,0.026900,0.024099,0.030290,0.023350,0.011940,0.008211,0.006339,0.002967,0.007138,0.026635,0.091020,0.007236,0.519816,0.086656,0.034962,0.629730,0.003489,0.149959,1.857090,0.811418,0.839377,0.554310,0.393717,0.264022,0.373992,0.356643,0.339191,0.352906,0.423496,0.541997,0.406487,0.021168,0.023600,0.030852,0.041848,0.030211,0.049233,0.047265,0.024093,0.019655,0.013980,0.007411,0.013491,0.015186,neutral
0.044991,0.014803,2.986039,0.107803,0.150461,0.220034,0.005127,0.056190,-25.438424,2.210901,-0.831028,-0.409099,-0.106373,-0.124268,-0.093466,-0.367778,-0.330687,-0.356247,-0.475279,-0.339112,-0.247403,0.015548,0.023470,0.025346,0.023090,0.011852,0.008624,0.014794,0.007668,0.004898,0.009400,0.004796,0.010340,0.024517,0.043234,0.014519,0.378280,0.045392,0.038166,0.343618,0.003359,0.070631,1.874492,0.766366,0.929013,0.554707,0.340225,0.380375,0.276201,0.339223,0.304243,0.304038,0.421108,0.457434,0.455381,0.023739,0.036347,0.039345,0.042236,0.024880,0.012299,0.034259,0.013196,0.008808,0.019295,0.012568,0.018427,0.015740,neutral
0.044991,0.014803,2.986039,0.107803,0.150461,0.220034,0.005127,0.056190,-25.438424,2.210901,-0.831028,-0.409099,-0.106373,-0.124268,-0.093466,-0.367778,-0.330687,-0.356247,-0.475279,-0.339112,-0.247403,0.015548,0.023470,0.025346,0.023090,0.011852,0.008624,0.014794,0.007668,0.004898,0.009400,0.004796,0.010340,0.024517,0.043234,0.014519,0.378280,0.045392,0.038166,0.343618,0.003359,0.070631,1.874492,0.766366,0.929013,0.554707,0.340225,0.380375,0.276201,0.339223,0.304243,0.304038,0.421108,0.457434,0.455381,0.023739,0.036347,0.039345,0.042236,0.024880,0.012299,0.034259,0.013196,0.008808,0.019295,0.012568,0.018427,0.015740,neutral
0.028774,0.014640,2.699844,0.082044,0.142504,0.114329,0.005166,0.037262,-25.575016,2.907337,-0.641486,-0.371245,-0.515285,0.048738,0.198200,-0.003926,-0.037607,-0.012882,-0.087471,0.078037,0.091478,0.006858,0.013944,0.017306,0.016175,0.014959,0.023395,0.014250,0.020110,0.033589,0.021518,0.003989,0.004539,0.022257,0.011851,0.014121,0.499108,0.027867,0.042231,0.148939,0.003028,0.021363,2.491231,0.774648,0.638250,0.318738,0.383526,0.409149,0.270691,0.261758,0.255757,0.241635,0.224936,0.188951,0.186846,0.007609,0.017968,0.024988,0.017383,0.025390,0.038542,0.018602,0.018912,0.041163,0.025134,0.005331,0.003883,0.010186,neutral
0.028774,0.014640,2.699844,0.082044,0.142504,0.114329,0.005166,0.037262,-25.575016,2.907337,-0.641486,-0.371245,-0.515285,0.048738,0.198200,-0.003926,-0.037607,-0.012882,-0.087471,0.078037,0.091478,0.006858,0.013944,0.017306,0.016175,0.014959,0.023395,0.014250,0.020110,0.033589,0.021518,0.003989,0.004539,0.022257,0.011851,0.014121,0.499108,0.027867,0.042231,0.148939,0.003028,0.021363,2.491231,0.774648,0.638250,0.318738,0.383526,0.409149,0.270691,0.261758,0.255757,0.241635,0.224936,0.188951,0.186846,0.007609,0.017968,0.024988,0.017383,0.025390,0.038542,0.018602,0.018912,0.041163,0.025134,0.005331,0.003883,0.010186,neutral
0.050239,0.014095,2.803478,0.108957,0.135471,0.400990,0.002536,0.093942,-24.270257,1.571703,-1.067930,-0.548292,-0.495410,-0.182282,0.006855,-0.213501,-0.320500,0.139088,-0.127300,-0.100925,-0.085895,0.011527,0.010090,0.010744,0.007268,0.021898,0.007129,0.004784,0.012406,0.014849,0.008326,0.007435,0.012911,0.013713,0.020875,0.013911,0.366052,0.028466,0.035579,0.231011,0.001639,0.052151,1.636000,0.723046,0.754049,0.344716,0.479460,0.401104,0.255697,0.260373,0.277605,0.167735,0.148446,0.157277,0.205183,0.014147,0.012490,0.012708,0.008714,0.024190,0.004282,0.004170,0.016358,0.016511,0.010541,0.010847,0.018794,0.006960,sadness
0.050239,0.014095,2.803478,0.108957,0.135471,0.400990,0.002536,0.093942,-24.270257,1.571703,-1.067930,-0.548292,-0.495410,-0.182282,0.006855,-0.213501,-0.320500,0.139088,-0.127300,-0.100925,-0.085895,0.011527,0.010090,0.010744,0.007268,0.021898,0.007129,0.004784,0.012406,0.014849,0.008326,0.007435,0.012911,0.013713,0.020875,0.013911,0.366052,0.028466,0.035579,0.231011,0.001639,0.052151,1.636000,0.723046,0.754049,0.344716,0.479460,0.401104,0.255697,0.260373,0.277605,0.167735,0.148446,0.157277,0.205183,0.014147,0.012490,0.012708,0.008714,0.024190,0.004282,0.004170,0.016358,0.016511,0.010541,0.010847,0.018794,0.006960,sadness
0.096407,0.004428,2.718176,0.137576,0.139837,0.721009,0.001629,0.138478,-25.687039,1.091613,-0.413440,-0.092562,-0.653755,0.117581,-0.202590,-0.551832,-0.038955,0.171624,-0.201384,0.048529,-0.035220,0.006534,0.006575,0.005846,0.005450,0.007715,0.009405,0.009489,0.007969,0.008118,0.018658,0.014447,0.008515,0.008271,0.052133,0.004888,0.495824,0.047789,0.020239,0.543307,0.001351,0.090657,1.525313,0.822640,0.492532,0.281444,0.411376,0.257321,0.198806,0.246845,0.288512,0.151400,0.154412,0.153811,0.190079,0.004686,0.007472,0.005181,0.006439,0.009080,0.009909,0.007486,0.007510,0.008642,0.020235,0.015039,0.007001,0.006171,sadness
0.096407,0.004428,2.718176,0.137576,0.139837,0.721009,0.001629,0.138478,-25.687039,1.091613,-0.413440,-0.092562,-0.653755,0.117581,-0.202590,-0.551832,-0.038955,0.171624,-0.201384,0.048529,-0.035220,0.006534,0.006575,0.005846,0.005450,0.007715,0.009405,0.009489,0.007969,0.008118,0.018658,0.014447,0.008515,0.008271,0.052133,0.004888,0.495824,0.047789,0.020239,0.543307,0.001351,0.090657,1.525313,0.822640,0.492532,0.281444,0.411376,0.257321,0.198806,0.246845,0.288512,0.151400,0.154412,0.153811,0.190079,0.004686,0.007472,0.005181,0.006439,0.009080,0.009909,0.007486,0.007510,0.008642,0.020235,0.015039,0.007001,0.006171,sadness
0.084436,0.011198,3.043735,0.159364,0.182328,0.715858,0.002526,0.135440,-26.564210,1.496394,-0.141611,-0.479979,-0.186048,-0.118779,-0.096467,0.010459,-0.135173,-0.161848,-0.124165,-0.117128,-0.125671,0.019850,0.009908,0.008699,0.011728,0.020768,0.020962,0.004088,0.004950,0.007371,0.014943,0.009250,0.023033,0.019122,0.057316,0.015291,0.350848,0.062066,0.039515,0.571259,0.001919,0.123581,2.651756,0.904977,0.690178,0.577820,0.445442,0.313226,0.284661,0.255463,0.219842,0.224264,0.200432,0.230767,0.281649,0.026473,0.019971,0.017339,0.022741,0.026430,0.037807,0.004739,0.006622,0.014308,0.024639,0.013368,0.029357,0.013251,sadness
0.084436,0.011198,3.043735,0.159364,0.182328,0.715858,0.002526,0.135440,-26.564210,1.496394,-0.141611,-0.479979,-0.186048,-0.118779,-0.096467,0.010459,-0.135173,-0.161848,-0.124165,-0.117128,-0.125671,0.019850,0.009908,0.008699,0.011728,0.020768,0.020962,0.004088,0.004950,0.007371,0.014943,0.009250,0.023033,0.019122,0.057316,0.015291,0.350848,0.062066,0.039515,0.571259,0.001919,0.123581,2.651756,0.904977,0.690178,0.577820,0.445442,0.313226,0.284661,0.255463,0.219842,0.224264,0.200432,0.230767,0.281649,0.026473,0.019971,0.017339,0.022741,0.026430,0.037807,0.004739,0.006622,0.014308,0.024639,0.013368,0.029357,0.013251,sadness
0.072095,0.006078,2.961475,0.121188,0.136568,0.599937,0.001963,0.119484,-25.454989,0.948796,-0.336958,-0.572636,-0.831597,-0.016670,-0.228543,-0.027453,-0.036198,-0.174700,0.088097,-0.169090,0.101440,0.012980,0.007037,0.012306,0.008498,0.014502,0.011705,0.003971,0.002885,0.004054,0.010363,0.013571,0.013203,0.012750,0.038207,0.006316,0.314467,0.039672,0.024738,0.459782,0.001247,0.064784,1.971455,0.566369,0.637289,0.386834,0.423097,0.433049,0.315491,0.238871,0.316391,0.306658,0.242714,0.162646,0.188980,0.018530,0.007384,0.014726,0.009334,0.015921,0.014731,0.004267,0.002323,0.003135,0.014678,0.021515,0.017052,0.007612,sadness
0.072095,0.006078,2.961475,0.121188,0.136568,0.599937,0.001963,0.119484,-25.454989,0.948796,-0.336958,-0.572636,-0.831597,-0.016670,-0.228543,-0.027453,-0.036198,-0.174700,0.088097,-0.169090,0.101440,0.012980,0.007037,0.012306,0.008498,0.014502,0.011705,0.003971,0.002885,0.004054,0.010363,0.013571,0.013203,0.012750,0.038207,0.006316,0.314467,0.039672,0.024738,0.459782,0.001247,0.064784,1.971455,0.566369,0.637289,0.386834,0.423097,0.433049,0.315491,0.238871,0.316391,0.306658,0.242714,0.162646,0.188980,0.018530,0.007384,0.014726,0.009334,0.015921,0.014731,0.004267,0.002323,0.003135,0.014678,0.021515,0.017052,0.007612,sadness
0.083729,0.004481,2.710685,0.133707,0.149409,0.593365,0.002219,0.123613,-26.830667,1.332374,-0.876974,-0.215198,-0.394317,0.012541,-0.087776,-0.156396,-0.235642,0.068582,-0.067916,-0.194931,-0.049792,0.008751,0.007550,0.014266,0.007723,0.012040,0.008788,0.004978,0.012777,0.011802,0.009730,0.009034,0.008523,0.010432,0.057435,0.006352,0.532786,0.063877,0.042694,0.595558,0.001388,0.100240,2.992251,0.609146,0.829407,0.293586,0.641449,0.331293,0.334643,0.194874,0.308119,0.306747,0.208456,0.173802,0.209227,0.011607,0.015263,0.014655,0.007798,0.010603,0.008680,0.003987,0.019377,0.018044,0.012002,0.010328,0.012903,0.007633,sadness
0.083729,0.004481,2.710685,0.133707,0.149409,0.593365,0.002219,0.123613,-26.830667,1.332374,-0.876974,-0.215198,-0.394317,0.012541,-0.087776,-0.156396,-0.235642,0.068582,-0.067916,-0.194931,-0.049792,0.008751,0.007550,0.014266,0.007723,0.012040,0.008788,0.004978,0.012777,0.011802,0.009730,0.009034,0.008523,0.010432,0.057435,0.006352,0.532786,0.063877,0.042694,0.595558,0.001388,0.100240,2.992251,0.609146,0.829407,0.293586,0.641449,0.331293,0.334643,0.194874,0.308119,0.306747,0.208456,0.173802,0.209227,0.011607,0.015263,0.014655,0.007798,0.010603,0.008680,0.003987,0.019377,0.018044,0.012002,0.010328,0.012903,0.007633,sadness
0.096156,0.001678,2.915093,0.171657,0.185049,0.623341,0.002793,0.130550,-29.447453,1.893776,-0.172981,-0.054811,-0.328612,-0.210712,-0.289897,-0.083098,0.017230,-0.003307,-0.302599,-0.134621,-0.375763,0.018922,0.011945,0.007840,0.003959,0.005713,0.015202,0.007434,0.009291,0.009465,0.031924,0.013482,0.031011,0.021140,0.082612,0.003096,0.392686,0.079225,0.043356,0.645127,0.002180,0.146817,2.827933,0.831633,0.788230,0.408467,0.354709,0.350610,0.268215,0.271693,0.242570,0.302259,0.300701,0.291413,0.345491,0.023187,0.017865,0.011039,0.005376,0.008523,0.026675,0.014310,0.016148,0.012751,0.041327,0.019444,0.033635,0.013086,sadness
0.096156,0.001678,2.915093,0.171657,0.185049,0.623341,0.002793,0.130550,-29.447453,1.893776,-0.172981,-0.054811,-0.328612,-0.210712,-0.289897,-0.083098,0.017230,-0.003307,-0.302599,-0.134621,-0.375763,0.018922,0.011945,0.007840,0.003959,0.005713,0.015202,0.007434,0.009291,0.009465,0.031924,0.013482,0.031011,0.021140,0.082612,0.003096,0.392686,0.079225,0.043356,0.645127,0.002180,0.146817,2.827933,0.831633,0.788230,0.408467,0.354709,0.350610,0.268215,0.271693,0.242570,0.302259,0.300701,0.291413,0.345491,0.023187,0.017865,0.011039,0.005376,0.008523,0.026675,0.014310,0.016148,0.012751,0.041327,0.019444,0.033635,0.013086,sadness
0.067405,0.013140,2.887446,0.151329,0.182557,0.419419,0.004074,0.079683,-28.616093,1.558228,-0.292937,-0.586603,-0.500571,-0.499410,-0.595534,-0.300483,-0.049936,0.086263,0.246498,0.350889,0.075464,0.014444,0.004686,0.003474,0.003457,0.002936,0.006358,0.057596,0.055870,0.012402,0.007395,0.008676,0.004478,0.031211,0.065284,0.017103,0.324913,0.060499,0.039848,0.382512,0.003020,0.085089,2.160516,0.897659,0.698027,0.534375,0.273074,0.367101,0.364058,0.409109,0.474732,0.287041,0.288078,0.363437,0.228223,0.034489,0.009713,0.005600,0.006719,0.003289,0.006946,0.059808,0.057304,0.016149,0.012161,0.014641,0.006155,0.016759,sadness
0.067405,0.013140,2.887446,0.151329,0.182557,0.419419,0.004074,0.079683,-28.616093,1.558228,-0.292937,-0.586603,-0.500571,-0.499410,-0.595534,-0.300483,-0.049936,0.086263,0.246498,0.350889,0.075464,0.014444,0.004686,0.003474,0.003457,0.002936,0.006358,0.057596,0.055870,0.012402,0.007395,0.008676,0.004478,0.031211,0.065284,0.017103,0.324913,0.060499,0.039848,0.382512,0.003020,0.085089,2.160516,0.897659,0.698027,0.534375,0.273074,0.367101,0.364058,0.409109,0.474732,0.287041,0.288078,0.363437,0.228223,0.034489,0.009713,0.005600,0.006719,0.003289,0.006946,0.059808,0.057304,0.016149,0.012161,0.014641,0.006155,0.016759,sadness
0.146504,0.023018,2.629672,0.209065,0.185238,0.919510,0.003557,0.203231,-28.199245,1.634089,-0.667523,-0.367995,-0.924633,-0.420095,-0.090804,0.158224,0.409931,0.293833,-0.224028,-0.323844,-0.161180,0.027018,0.006946,0.002791,0.003088,0.006842,0.005820,0.002613,0.005452,0.005378,0.006775,0.014355,0.031546,0.016976,0.075822,0.035603,0.735647,0.082017,0.035579,0.684667,0.003342,0.139919,2.995775,0.577182,0.511649,0.369454,0.450811,0.371147,0.244474,0.199504,0.322913,0.272888,0.209775,0.182992,0.149331,0.038619,0.006959,0.002598,0.003515,0.010110,0.008931,0.003549,0.008995,0.008632,0.008779,0.024942,0.036362,0.013282,sadness
0.146504,0.023018,2.629672,0.209065,0.185238,0.919510,0.003557,0.203231,-28.199245,1.634089,-0.667523,-0.367995,-0.924633,-0.420095,-0.090804,0.158224,0.409931,0.293833,-0.224028,-0.323844,-0.161180,0.027018,0.006946,0.002791,0.003088,0.006842,0.005820,0.002613,0.005452,0.005378,0.006775,0.014355,0.031546,0.016976,0.075822,0.035603,0.735647,0.082017,0.035579,0.684667,0.003342,0.139919,2.995775,0.577182,0.511649,0.369454,0.450811,0.371147,0.244474,0.199504,0.322913,0.272888,0.209775,0.182992,0.149331,0.038619,0.006959,0.002598,0.003515,0.010110,0.008931,0.003549,0.008995,0.008632,0.008779,0.024942,0.036362,0.013282,sadness
