@RELATION models/SVM_port_single
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {anger,happyness,neutral,sadness}

@DATA
0.066433,0.007555,2.940155,0.138401,0.164656,0.441122,0.002563,0.102864,-26.193853,2.157082,-0.381653,0.057340,0.075338,0.086191,-0.113623,-0.002419,-0.092940,-0.020256,-0.207837,-0.153228,-0.252894,0.035578,0.012864,0.022260,0.012275,0.022223,0.007877,0.006700,0.005394,0.013493,0.016763,0.013501,0.021571,0.021169,0.063981,0.009690,0.435764,0.067174,0.030255,0.541296,0.001764,0.116007,2.465783,0.494063,0.695521,0.502376,0.287482,0.282157,0.289587,0.269418,0.217808,0.161458,0.236422,0.242163,0.297968,0.062603,0.016467,0.024124,0.018732,0.023300,0.008092,0.007744,0.005128,0.017950,0.019061,0.014989,0.022793,0.016195,sadness
0.066433,0.007555,2.940155,0.138401,0.164656,0.441122,0.002563,0.102864,-26.193853,2.157082,-0.381653,0.057340,0.075338,0.086191,-0.113623,-0.002419,-0.092940,-0.020256,-0.207837,-0.153228,-0.252894,0.035578,0.012864,0.022260,0.012275,0.022223,0.007877,0.006700,0.005394,0.013493,0.016763,0.013501,0.021571,0.021169,0.063981,0.009690,0.435764,0.067174,0.030255,0.541296,0.001764,0.116007,2.465783,0.494063,0.695521,0.502376,0.287482,0.282157,0.289587,0.269418,0.217808,0.161458,0.236422,0.242163,0.297968,0.062603,0.016467,0.024124,0.018732,0.023300,0.008092,0.007744,0.005128,0.017950,0.019061,0.014989,0.022793,0.016195,sadness
0.030958,0.007064,3.020212,0.088702,0.146936,0.132674,0.003473,0.042925,-25.731073,2.289182,-0.540647,-0.063823,-0.306077,-0.153188,-0.096630,-0.584233,-0.227982,0.090825,0.144711,0.159807,-0.082593,0.004082,0.003194,0.005909,0.004997,0.006574,0.024035,0.018860,0.035952,0.019332,0.011342,0.009337,0.010286,0.018352,0.010128,0.005721,0.237838,0.020111,0.028408,0.128663,0.001577,0.021910,1.108294,0.637175,0.704215,0.504966,0.337345,0.301955,0.304909,0.241823,0.269933,0.234257,0.233657,0.194655,0.197375,0.005293,0.002762,0.007950,0.006374,0.005470,0.025034,0.022121,0.031003,0.024439,0.011258,0.014896,0.013003,0.008651,sadness
0.030958,0.007064,3.020212,0.088702,0.146936,0.132674,0.003473,0.042925,-25.731073,2.289182,-0.540647,-0.063823,-0.306077,-0.153188,-0.096630,-0.584233,-0.227982,0.090825,0.144711,0.159807,-0.082593,0.004082,0.003194,0.005909,0.004997,0.006574,0.024035,0.018860,0.035952,0.019332,0.011342,0.009337,0.010286,0.018352,0.010128,0.005721,0.237838,0.020111,0.028408,0.128663,0.001577,0.021910,1.108294,0.637175,0.704215,0.504966,0.337345,0.301955,0.304909,0.241823,0.269933,0.234257,0.233657,0.194655,0.197375,0.005293,0.002762,0.007950,0.006374,0.005470,0.025034,0.022121,0.031003,0.024439,0.011258,0.014896,0.013003,0.008651,sadness
0.036162,0.014128,3.026206,0.108339,0.160231,0.172863,0.002762,0.047715,-27.373813,2.067025,-0.822938,-0.864605,-0.894510,-0.004972,-0.322413,-0.157882,-0.102507,-0.005850,0.210859,0.095562,0.033185,0.003509,0.003608,0.012609,0.008212,0.003008,0.020762,0.007062,0.013641,0.007589,0.011704,0.013030,0.014861,0.016035,0.017406,0.022096,0.335964,0.027673,0.033701,0.189664,0.001845,0.033005,2.580543,0.867373,0.692401,0.352862,0.371049,0.339247,0.302205,0.265680,0.333359,0.300712,0.296020,0.230145,0.223289,0.003839,0.005522,0.016401,0.013952,0.004898,0.029065,0.007630,0.009672,0.010375,0.017030,0.018391,0.015018,0.010048,sadness
0.036162,0.014128,3.026206,0.108339,0.160231,0.172863,0.002762,0.047715,-27.373813,2.067025,-0.822938,-0.864605,-0.894510,-0.004972,-0.322413,-0.157882,-0.102507,-0.005850,0.210859,0.095562,0.033185,0.003509,0.003608,0.012609,0.008212,0.003008,0.020762,0.007062,0.013641,0.007589,0.011704,0.013030,0.014861,0.016035,0.017406,0.022096,0.335964,0.027673,0.033701,0.189664,0.001845,0.033005,2.580543,0.867373,0.692401,0.352862,0.371049,0.339247,0.302205,0.265680,0.333359,0.300712,0.296020,0.230145,0.223289,0.003839,0.005522,0.016401,0.013952,0.004898,0.029065,0.007630,0.009672,0.010375,0.017030,0.018391,0.015018,0.010048,sadness
0.085890,0.005991,2.936929,0.166874,0.182816,0.614847,0.001649,0.110376,-27.252110,1.911787,0.599108,0.039381,-0.209760,-0.030630,-0.071905,-0.065025,0.183775,-0.010373,-0.018626,-0.060374,-0.195972,0.008256,0.010904,0.009610,0.007015,0.010132,0.012190,0.007367,0.021861,0.011454,0.036963,0.025986,0.035846,0.019216,0.041525,0.006924,0.427407,0.061705,0.048692,0.366565,0.001499,0.065859,2.675053,0.942496,0.626974,0.318665,0.440706,0.315030,0.213056,0.226942,0.195127,0.199725,0.190648,0.142333,0.157638,0.008390,0.009913,0.008938,0.008336,0.009267,0.012302,0.007353,0.029743,0.014834,0.036020,0.033301,0.024714,0.011716,sadness
0.085890,0.005991,2.936929,0.166874,0.182816,0.614847,0.001649,0.110376,-27.252110,1.911787,0.599108,0.039381,-0.209760,-0.030630,-0.071905,-0.065025,0.183775,-0.010373,-0.018626,-0.060374,-0.195972,0.008256,0.010904,0.009610,0.007015,0.010132,0.012190,0.007367,0.021861,0.011454,0.036963,0.025986,0.035846,0.019216,0.041525,0.006924,0.427407,0.061705,0.048692,0.366565,0.001499,0.065859,2.675053,0.942496,0.626974,0.318665,0.440706,0.315030,0.213056,0.226942,0.195127,0.199725,0.190648,0.142333,0.157638,0.008390,0.009913,0.008938,0.008336,0.009267,0.012302,0.007353,0.029743,0.014834,0.036020,0.033301,0.024714,0.011716,sadness
0.057335,0.016934,2.843676,0.130348,0.166120,0.404284,0.006031,0.086289,-26.262159,2.384514,-0.193557,-0.092544,-0.324760,-0.461614,-0.660580,-0.526403,-0.327300,-0.107987,-0.158173,0.150397,0.171600,0.007319,0.026058,0.028688,0.017714,0.023757,0.026721,0.013839,0.019898,0.012030,0.008506,0.010057,0.010700,0.030432,0.065196,0.018291,0.454719,0.063883,0.035793,0.642422,0.004393,0.118837,2.011934,1.113709,0.589379,0.528202,0.460471,0.405708,0.259761,0.297376,0.338427,0.455469,0.540591,0.506853,0.393605,0.014739,0.052605,0.051279,0.028778,0.040725,0.051231,0.028723,0.034069,0.024541,0.013889,0.019359,0.025479,0.019785,sadness
0.057335,0.016934,2.843676,0.130348,0.166120,0.404284,0.006031,0.086289,-26.262159,2.384514,-0.193557,-0.092544,-0.324760,-0.461614,-0.660580,-0.526403,-0.327300,-0.107987,-0.158173,0.150397,0.171600,0.007319,0.026058,0.028688,0.017714,0.023757,0.026721,0.013839,0.019898,0.012030,0.008506,0.010057,0.010700,0.030432,0.065196,0.018291,0.454719,0.063883,0.035793,0.642422,0.004393,0.118837,2.011934,1.113709,0.589379,0.528202,0.460471,0.405708,0.259761,0.297376,0.338427,0.455469,0.540591,0.506853,0.393605,0.014739,0.052605,0.051279,0.028778,0.040725,0.051231,0.028723,0.034069,0.024541,0.013889,0.019359,0.025479,0.019785,sadness
0.031452,0.019180,2.985148,0.094776,0.141479,0.181388,0.002810,0.038495,-23.722192,2.641349,0.226937,-0.146507,-0.591364,0.020976,-0.305854,-0.167365,0.036889,-0.145263,-0.168091,0.024091,-0.105995,0.007677,0.017817,0.022012,0.016043,0.034168,0.027979,0.021630,0.009583,0.007460,0.013843,0.007685,0.013106,0.017864,0.011427,0.015797,0.287236,0.022850,0.025582,0.130706,0.001804,0.021691,1.427946,0.360749,0.575287,0.265550,0.470183,0.334598,0.340713,0.176341,0.241609,0.132594,0.172066,0.194909,0.174987,0.005923,0.014818,0.023985,0.013918,0.036534,0.025538,0.016871,0.011301,0.007859,0.019087,0.006918,0.013433,0.010713,sadness
0.031452,0.019180,2.985148,0.094776,0.141479,0.181388,0.002810,0.038495,-23.722192,2.641349,0.226937,-0.146507,-0.591364,0.020976,-0.305854,-0.167365,0.036889,-0.145263,-0.168091,0.024091,-0.105995,0.007677,0.017817,0.022012,0.016043,0.034168,0.027979,0.021630,0.009583,0.007460,0.013843,0.007685,0.013106,0.017864,0.011427,0.015797,0.287236,0.022850,0.025582,0.130706,0.001804,0.021691,1.427946,0.360749,0.575287,0.265550,0.470183,0.334598,0.340713,0.176341,0.241609,0.132594,0.172066,0.194909,0.174987,0.005923,0.014818,0.023985,0.013918,0.036534,0.025538,0.016871,0.011301,0.007859,0.019087,0.006918,0.013433,0.010713,sadness
0.042786,0.017064,2.880100,0.108256,0.148598,0.213748,0.006237,0.064868,-26.149838,1.104142,-1.238114,-0.757643,-0.647855,0.298265,0.681516,0.489621,-0.580358,-0.603603,-0.064210,0.305154,-0.204409,0.000663,0.001479,0.005240,0.050112,0.030424,0.009000,0.003368,0.001686,0.000870,0.000901,0.001280,0.000928,0.022751,0.019185,0.016904,0.329753,0.029517,0.035284,0.231138,0.004714,0.042115,1.520530,0.785854,0.495757,0.355487,0.434939,0.312987,0.296972,0.430429,0.366523,0.338440,0.301944,0.242677,0.218602,0.000878,0.001924,0.007534,0.057929,0.040385,0.016564,0.007193,0.003416,0.001779,0.001558,0.002036,0.001346,0.016717,sadness
0.042786,0.017064,2.880100,0.108256,0.148598,0.213748,0.006237,0.064868,-26.149838,1.104142,-1.238114,-0.757643,-0.647855,0.298265,0.681516,0.489621,-0.580358,-0.603603,-0.064210,0.305154,-0.204409,0.000663,0.001479,0.005240,0.050112,0.030424,0.009000,0.003368,0.001686,0.000870,0.000901,0.001280,0.000928,0.022751,0.019185,0.016904,0.329753,0.029517,0.035284,0.231138,0.004714,0.042115,1.520530,0.785854,0.495757,0.355487,0.434939,0.312987,0.296972,0.430429,0.366523,0.338440,0.301944,0.242677,0.218602,0.000878,0.001924,0.007534,0.057929,0.040385,0.016564,0.007193,0.003416,0.001779,0.001558,0.002036,0.001346,0.016717,sadness
0.051905,0.010533,2.759783,0.108410,0.148417,0.257712,0.003036,0.067242,-26.990300,2.826066,-1.005691,-0.244696,-0.180145,-0.048204,-0.092795,-0.238252,-0.325838,-0.037053,-0.177635,-0.154618,-0.003531,0.007064,0.011195,0.015389,0.015607,0.017578,0.008437,0.009484,0.009821,0.017787,0.010394,0.024257,0.007269,0.015874,0.035628,0.014265,0.262538,0.047756,0.031912,0.408160,0.001828,0.088864,2.076592,0.659229,0.709573,0.277523,0.568458,0.391967,0.308229,0.344831,0.309654,0.359150,0.288825,0.288036,0.228697,0.008671,0.012570,0.018266,0.014765,0.018951,0.008910,0.013194,0.012545,0.017548,0.008740,0.037977,0.006346,0.009181,sadness
0.051905,0.010533,2.759783,0.108410,0.148417,0.257712,0.003036,0.067242,-26.990300,2.826066,-1.005691,-0.244696,-0.180145,-0.048204,-0.092795,-0.238252,-0.325838,-0.037053,-0.177635,-0.154618,-0.003531,0.007064,0.011195,0.015389,0.015607,0.017578,0.008437,0.009484,0.009821,0.017787,0.010394,0.024257,0.007269,0.015874,0.035628,0.014265,0.262538,0.047756,0.031912,0.408160,0.001828,0.088864,2.076592,0.659229,0.709573,0.277523,0.568458,0.391967,0.308229,0.344831,0.309654,0.359150,0.288825,0.288036,0.228697,0.008671,0.012570,0.018266,0.014765,0.018951,0.008910,0.013194,0.012545,0.017548,0.008740,0.037977,0.006346,0.009181,sadness
0.042508,0.011662,2.950220,0.113778,0.168887,0.362671,0.004125,0.063861,-26.722745,2.650843,0.684572,0.408656,-0.349246,0.071894,-0.049219,0.122126,-0.108244,0.152425,-0.039650,0.031397,-0.100335,0.015791,0.015554,0.035812,0.003751,0.016041,0.022074,0.011832,0.117600,0.010310,0.015136,0.007019,0.084477,0.045456,0.047113,0.013441,0.271442,0.048597,0.029764,0.582388,0.002764,0.101135,2.356659,0.760250,0.507680,0.307295,0.529821,0.262113,0.284763,0.183960,0.260180,0.139659,0.156981,0.151514,0.142626,0.020552,0.019592,0.030146,0.004868,0.017659,0.015891,0.013047,0.103465,0.010618,0.014920,0.008907,0.074236,0.030257,sadness
0.042508,0.011662,2.950220,0.113778,0.168887,0.362671,0.004125,0.063861,-26.722745,2.650843,0.684572,0.408656,-0.349246,0.071894,-0.049219,0.122126,-0.108244,0.152425,-0.039650,0.031397,-0.100335,0.015791,0.015554,0.035812,0.003751,0.016041,0.022074,0.011832,0.117600,0.010310,0.015136,0.007019,0.084477,0.045456,0.047113,0.013441,0.271442,0.048597,0.029764,0.582388,0.002764,0.101135,2.356659,0.760250,0.507680,0.307295,0.529821,0.262113,0.284763,0.183960,0.260180,0.139659,0.156981,0.151514,0.142626,0.020552,0.019592,0.030146,0.004868,0.017659,0.015891,0.013047,0.103465,0.010618,0.014920,0.008907,0.074236,0.030257,sadness
